OrderID,OrderDate,Product,Category,CustomerID,Region,Country,Quantity,UnitPrice,Revenue,Discount,Profit
O00314,2023-06-21,Air Purifier,Home & Kitchen,C0369,South,India,4,174,696,15,163.92
O00315,2023-03-12,Lipstick,Beauty,C0183,East,USA,1,204,204,10,30.94
O00316,2023-02-15,T-shirt,Fashion,C0399,West,UK,2,419,838,5,175.67
O00317,2023-09-15,Cookware Set,Home & Kitchen,C0150,South,India,1,89,89,5,14.93
O00318,2023-10-24,Perfume,Beauty,C0725,West,India,4,404,1616,10,162.51
O00319,2023-06-01,Dumbbells,Sports,C0047,West,USA,3,151,453,20,101.5
O00320,2023-03-24,Tennis Racket,Sports,C0485,East,India,4,124,496,20,91.99
O00321,2023-12-10,Toaster,Home & Kitchen,C0330,West,UK,3,108,324,20,41.73
O00322,2023-06-21,Headphones,Electronics,C0300,North,UK,1,112,112,10,10.96
O00323,2023-12-29,Perfume,Beauty,C0700,East,Canada,1,99,99,20,11.5
O00324,2023-11-29,Smartphone,Electronics,C0743,West,Canada,2,229,458,5,53.58
O00325,2023-03-03,Headphones,Electronics,C0181,South,UK,4,256,1024,0,183.65
O00326,2023-05-11,Headphones,Electronics,C0297,West,UK,4,119,476,15,113.75
O00327,2023-01-09,Smartwatch,Electronics,C0042,North,UK,1,433,433,20,71.46
O00328,2023-10-24,Jeans,Fashion,C0300,East,Canada,4,39,156,20,28.84
O00329,2023-08-18,Vacuum Cleaner,Home & Kitchen,C0435,North,Canada,3,127,381,20,57.56
O00330,2023-06-19,Smartwatch,Electronics,C0013,West,Germany,1,116,116,20,10.69
O00331,2023-07-10,Lipstick,Beauty,C0036,East,UK,4,301,1204,10,156.06
O00332,2023-10-28,Yoga Mat,Sports,C0787,South,Germany,4,367,1468,0,426.1
O00333,2023-11-02,Handbag,Fashion,C0348,West,India,4,404,1616,20,217.81
O00334,2023-09-26,Jeans,Fashion,C0743,East,Germany,2,265,530,0,132.42
O00335,2023-01-07,Air Purifier,Home & Kitchen,C0541,West,Germany,5,405,2025,15,189.42
O00336,2023-05-26,Face Cream,Beauty,C0074,South,India,1,126,126,15,11.5
O00337,2023-01-27,Laptop,Electronics,C0324,North,Canada,4,363,1452,20,267.53
O00338,2023-10-11,Sneakers,Fashion,C0466,West,India,2,477,954,10,231.82
O00339,2023-11-25,Running Shoes,Sports,C0519,North,India,2,244,488,5,63.26
O00340,2023-10-20,Handbag,Fashion,C0076,East,India,3,122,366,0,47.59
O00341,2023-10-14,Headphones,Electronics,C0264,North,USA,1,248,248,10,50.48
O00342,2023-05-19,Headphones,Electronics,C0011,West,Canada,1,79,79,5,9.07
O00343,2023-04-29,Yoga Mat,Sports,C0749,South,Canada,2,126,252,10,27.46
O00344,2023-08-31,Laptop,Electronics,C0551,South,Canada,4,469,1876,20,379.34
O00345,2023-01-07,Smartwatch,Electronics,C0518,South,Canada,2,244,488,20,116.54
O00346,2023-09-12,Perfume,Beauty,C0454,North,India,4,315,1260,20,135.93
O00347,2023-06-22,Shampoo,Beauty,C0363,North,UK,3,70,210,20,42.19
O00348,2023-11-25,Football,Sports,C0503,West,India,4,332,1328,20,108.75
O00349,2023-09-12,Cookware Set,Home & Kitchen,C0368,West,Germany,2,477,954,5,250.84
O00350,2023-05-02,Jacket,Fashion,C0103,South,UK,2,143,286,20,43.53
O00351,2023-05-14,Shampoo,Beauty,C0118,East,USA,3,259,777,20,81.88
O00352,2023-09-17,Smartwatch,Electronics,C0459,South,UK,3,468,1404,10,293.38
O00353,2023-03-28,Perfume,Beauty,C0138,West,Germany,3,347,1041,20,145.73
O00354,2023-10-16,Headphones,Electronics,C0765,West,Canada,1,416,416,20,50.77
O00355,2023-03-09,Toaster,Home & Kitchen,C0462,South,India,3,411,1233,0,156.52
O00356,2023-03-02,Yoga Mat,Sports,C0151,West,USA,3,336,1008,20,233.14
O00357,2023-02-16,Running Shoes,Sports,C0696,West,UK,1,491,491,0,131.71
O00358,2023-11-13,Jacket,Fashion,C0765,West,Canada,4,35,140,0,33.33
O00359,2023-10-26,Jacket,Fashion,C0336,West,Canada,1,239,239,15,45.49
O00360,2023-02-02,Yoga Mat,Sports,C0735,West,Germany,5,182,910,10,186.47
O00361,2023-03-14,Running Shoes,Sports,C0454,South,Canada,1,288,288,20,36.69
O00362,2023-09-01,Air Purifier,Home & Kitchen,C0328,West,India,5,196,980,0,194.32
O00363,2023-08-13,Vacuum Cleaner,Home & Kitchen,C0400,North,Canada,1,202,202,0,27.86
O00364,2023-01-13,Dumbbells,Sports,C0411,West,Germany,5,439,2195,20,503.78
O00365,2023-11-02,T-shirt,Fashion,C0787,South,USA,4,258,1032,15,166.19
O00366,2023-05-31,Face Cream,Beauty,C0481,North,India,5,462,2310,20,273.07
O00367,2023-10-04,Sneakers,Fashion,C0452,West,UK,3,354,1062,15,235.33
O00368,2023-07-27,Vacuum Cleaner,Home & Kitchen,C0086,North,UK,5,432,2160,15,338.89
O00369,2023-10-19,Handbag,Fashion,C0334,North,Germany,5,189,945,20,138.52
O00370,2023-03-25,Yoga Mat,Sports,C0225,East,USA,5,31,155,5,39.03
O00371,2023-05-21,Laptop,Electronics,C0134,North,Germany,5,377,1885,5,278.11
O00372,2023-02-11,Laptop,Electronics,C0394,West,USA,2,152,304,20,51.7
O00373,2023-08-02,Football,Sports,C0715,North,Canada,5,157,785,15,150.92
O00374,2023-11-30,Laptop,Electronics,C0089,North,USA,5,329,1645,20,260.69
O00375,2023-02-14,Air Purifier,Home & Kitchen,C0253,South,UK,2,467,934,5,215.11
O00376,2023-09-27,Sneakers,Fashion,C0095,North,India,2,401,802,10,204.52
O00377,2023-07-18,Tennis Racket,Sports,C0367,North,Canada,3,459,1377,20,321.71
O00378,2023-12-28,Jeans,Fashion,C0114,South,Germany,2,236,472,10,94.31
O00379,2023-03-16,Face Cream,Beauty,C0108,South,USA,1,216,216,20,40.44
O00380,2023-08-22,Jacket,Fashion,C0390,South,Germany,4,430,1720,15,349.89
O00381,2023-02-25,Jeans,Fashion,C0216,East,India,3,53,159,0,43.61
O00382,2023-10-13,Toaster,Home & Kitchen,C0235,West,Germany,2,301,602,20,101.81
O00383,2023-11-28,Football,Sports,C0476,West,UK,1,24,24,10,5.87
O00384,2023-01-09,Air Purifier,Home & Kitchen,C0231,South,Canada,3,211,633,10,68.1
O00385,2024-01-01,Football,Sports,C0230,East,Germany,5,468,2340,20,481.1
O00386,2023-06-23,Mixer,Home & Kitchen,C0776,West,Germany,5,363,1815,0,477.59
O00387,2023-03-03,T-shirt,Fashion,C0518,South,USA,1,56,56,10,8.87
O00388,2023-11-29,Lipstick,Beauty,C0291,East,UK,5,75,375,5,63.68
O00389,2023-09-04,Jeans,Fashion,C0384,West,Canada,4,283,1132,10,205.31
O00390,2024-01-01,Face Cream,Beauty,C0464,East,Germany,4,494,1976,10,364.85
O00391,2023-03-07,Cookware Set,Home & Kitchen,C0530,South,Germany,1,91,91,5,16.95
O00392,2023-03-08,Handbag,Fashion,C0691,East,UK,4,476,1904,0,550.67
O00393,2023-06-07,Headphones,Electronics,C0692,East,Germany,4,38,152,10,30.21
O00394,2023-06-23,Jeans,Fashion,C0269,South,Canada,3,261,783,10,118.05
O00395,2023-01-20,Handbag,Fashion,C0126,North,USA,5,72,360,5,37.44
O00396,2023-12-26,Tablet,Electronics,C0484,North,India,1,143,143,10,16.38
O00397,2023-02-07,Jacket,Fashion,C0718,North,India,1,301,301,15,42.79
O00398,2023-06-19,Air Purifier,Home & Kitchen,C0104,East,UK,3,465,1395,20,303.97
O00399,2023-01-14,Perfume,Beauty,C0296,West,India,5,405,2025,10,386.16
O00400,2023-05-09,Vacuum Cleaner,Home & Kitchen,C0057,South,India,1,303,303,15,31.89
O00401,2023-11-03,Perfume,Beauty,C0560,South,USA,5,385,1925,10,335.64
O00402,2023-07-23,Handbag,Fashion,C0625,West,India,5,262,1310,15,273.65
O00403,2023-01-08,Running Shoes,Sports,C0457,West,Canada,5,449,2245,20,282.3
O00404,2023-08-07,Smartphone,Electronics,C0727,South,Canada,2,453,906,10,152.15
O00405,2023-10-30,T-shirt,Fashion,C0168,South,Germany,3,223,669,15,88.83
O00406,2023-06-28,Face Cream,Beauty,C0043,South,Canada,3,439,1317,20,227.51
O00407,2023-04-07,Dumbbells,Sports,C0182,South,UK,1,294,294,20,24.62
O00408,2023-03-06,Mixer,Home & Kitchen,C0181,North,India,2,292,584,15,81.58
O00409,2023-01-26,Vacuum Cleaner,Home & Kitchen,C0735,South,UK,2,460,920,0,120.66
O00410,2023-06-23,Handbag,Fashion,C0004,West,Germany,3,455,1365,5,273.0
O00411,2023-08-03,Smartphone,Electronics,C0380,South,UK,2,279,558,15,54.84
O00412,2023-07-04,Mixer,Home & Kitchen,C0440,South,Canada,2,36,72,15,12.32
O00413,2023-08-18,Lipstick,Beauty,C0072,South,Germany,1,177,177,5,37.64
O00414,2023-04-09,Cookware Set,Home & Kitchen,C0345,West,USA,4,154,616,5,111.81
O00415,2023-11-26,Mixer,Home & Kitchen,C0588,East,USA,5,306,1530,5,361.55
O00416,2023-06-24,Air Purifier,Home & Kitchen,C0312,North,UK,2,221,442,0,112.51
O00417,2023-05-31,Sneakers,Fashion,C0051,East,India,1,163,163,0,28.56
O00418,2023-06-07,Toaster,Home & Kitchen,C0670,North,India,1,426,426,0,62.02
O00419,2023-08-13,Dumbbells,Sports,C0209,West,UK,3,21,63,5,17.21
O00420,2023-06-18,Laptop,Electronics,C0074,East,Germany,3,295,885,0,95.58
O00421,2023-10-30,Sneakers,Fashion,C0429,North,USA,1,495,495,10,124.38
O00422,2023-05-11,T-shirt,Fashion,C0168,North,Germany,3,141,423,20,88.33
O00423,2023-07-26,Sneakers,Fashion,C0512,North,India,1,197,197,20,38.38
O00424,2023-12-05,Jeans,Fashion,C0784,East,USA,3,299,897,5,201.34
O00425,2023-10-12,Headphones,Electronics,C0013,West,UK,4,81,324,15,49.06
O00426,2023-02-21,Jeans,Fashion,C0078,West,India,1,157,157,10,23.43
O00427,2023-03-19,Football,Sports,C0503,North,USA,1,49,49,20,6.59
O00428,2023-12-04,Face Cream,Beauty,C0758,East,India,5,233,1165,10,177.57
O00429,2023-10-04,T-shirt,Fashion,C0689,South,Germany,3,439,1317,10,180.61
O00430,2023-07-04,Perfume,Beauty,C0424,North,India,1,139,139,10,24.99
O00431,2023-03-22,Smartwatch,Electronics,C0650,South,UK,1,33,33,5,6.64
O00432,2023-07-24,Smartphone,Electronics,C0724,East,India,2,224,448,5,57.8
O00433,2023-03-01,Air Purifier,Home & Kitchen,C0040,South,UK,4,500,2000,0,299.53
O00434,2023-02-03,Tennis Racket,Sports,C0038,North,Canada,4,167,668,10,83.07
O00435,2023-07-10,Running Shoes,Sports,C0351,South,USA,3,365,1095,5,209.28
O00436,2023-02-04,Jeans,Fashion,C0474,South,UK,3,30,90,10,18.27
O00437,2023-02-03,Headphones,Electronics,C0257,South,USA,4,201,804,5,169.98
O00438,2023-06-10,Toaster,Home & Kitchen,C0581,East,USA,3,497,1491,5,355.94
O00439,2023-07-06,Tennis Racket,Sports,C0783,East,Germany,4,165,660,5,170.76
O00440,2023-12-27,Vacuum Cleaner,Home & Kitchen,C0175,North,India,3,479,1437,10,273.73
O00441,2023-08-27,Tennis Racket,Sports,C0552,East,Canada,1,130,130,15,14.14
O00442,2023-03-02,Headphones,Electronics,C0321,East,Germany,5,220,1100,5,191.33
O00443,2023-05-05,Mixer,Home & Kitchen,C0674,South,Canada,1,284,284,0,83.23
O00444,2023-07-03,Toaster,Home & Kitchen,C0727,East,UK,3,194,582,10,100.44
O00445,2023-04-29,Face Cream,Beauty,C0260,West,Germany,4,380,1520,15,279.79
O00446,2023-01-29,Shampoo,Beauty,C0121,North,India,4,173,692,10,136.91
O00447,2023-01-03,Perfume,Beauty,C0479,South,Germany,5,123,615,5,99.69
O00448,2023-04-09,Perfume,Beauty,C0699,West,UK,4,438,1752,15,383.75
O00449,2023-05-09,Perfume,Beauty,C0798,South,UK,2,417,834,10,148.93
O00450,2023-09-26,Jeans,Fashion,C0618,East,UK,4,367,1468,20,174.65
O00451,2023-09-25,Air Purifier,Home & Kitchen,C0690,East,Canada,3,345,1035,15,124.05
O00452,2023-11-30,Tennis Racket,Sports,C0758,North,UK,5,386,1930,0,306.91
O00453,2023-01-20,Smartwatch,Electronics,C0039,South,Canada,2,466,932,0,216.25
O00454,2023-07-17,Handbag,Fashion,C0312,West,India,5,262,1310,0,379.48
O00455,2023-04-02,Running Shoes,Sports,C0780,West,USA,4,252,1008,15,221.17
O00456,2023-05-15,Hair Dryer,Beauty,C0532,East,Germany,3,373,1119,0,310.67
O00457,2023-06-18,Headphones,Electronics,C0562,South,India,4,67,268,5,28.47
O00458,2023-01-06,Smartwatch,Electronics,C0322,North,India,4,156,624,15,140.84
O00459,2023-10-24,Smartphone,Electronics,C0119,East,USA,2,53,106,10,26.39
O00460,2023-09-06,Handbag,Fashion,C0627,East,Germany,3,99,297,0,52.43
O00461,2023-04-03,Vacuum Cleaner,Home & Kitchen,C0464,North,USA,1,420,420,5,74.83
O00462,2023-10-01,Shampoo,Beauty,C0041,East,Germany,4,203,812,10,216.8
O00463,2023-01-28,Air Purifier,Home & Kitchen,C0401,South,Canada,2,124,248,5,45.32
O00464,2023-09-21,Handbag,Fashion,C0279,West,UK,5,128,640,5,89.83
O00465,2023-11-02,Yoga Mat,Sports,C0604,East,India,2,361,722,20,160.87
O00466,2023-12-08,Mixer,Home & Kitchen,C0553,North,UK,5,90,450,20,72.86
O00467,2023-02-25,Laptop,Electronics,C0039,North,Canada,4,258,1032,15,224.24
O00468,2023-12-25,Running Shoes,Sports,C0726,West,UK,1,444,444,15,85.52
O00469,2023-05-24,Toaster,Home & Kitchen,C0649,North,Canada,2,390,780,20,118.24
O00470,2023-12-12,Toaster,Home & Kitchen,C0524,North,USA,3,452,1356,20,122.83
O00471,2023-03-28,Lipstick,Beauty,C0478,West,India,4,68,272,10,32.45
O00472,2023-07-19,Vacuum Cleaner,Home & Kitchen,C0284,North,UK,1,443,443,15,92.42
O00473,2023-03-21,Hair Dryer,Beauty,C0742,West,UK,4,411,1644,20,211.15
O00474,2023-04-20,Headphones,Electronics,C0222,East,Canada,2,104,208,10,33.91
O00475,2023-10-23,Dumbbells,Sports,C0341,North,India,2,302,604,10,80.91
O00476,2023-08-30,Lipstick,Beauty,C0585,East,USA,4,455,1820,15,213.57
O00477,2023-09-02,Vacuum Cleaner,Home & Kitchen,C0290,East,Canada,2,83,166,5,46.19
O00478,2023-07-13,Laptop,Electronics,C0242,North,Canada,1,172,172,5,38.18
O00479,2023-02-06,Smartwatch,Electronics,C0111,South,India,3,281,843,15,108.26
O00480,2023-02-28,Sneakers,Fashion,C0695,East,Canada,3,25,75,10,16.93
O00481,2023-10-27,Football,Sports,C0179,South,Germany,4,236,944,0,247.0
O00482,2023-09-14,Jeans,Fashion,C0770,North,UK,5,387,1935,5,221.75
O00483,2023-09-03,Laptop,Electronics,C0202,East,India,2,274,548,20,100.21
O00484,2023-08-24,Running Shoes,Sports,C0259,North,UK,4,72,288,5,73.2
O00485,2023-04-26,Dumbbells,Sports,C0013,North,USA,4,103,412,5,86.75
O00486,2023-01-29,Tablet,Electronics,C0501,South,India,3,398,1194,20,242.58
O00487,2023-06-24,Headphones,Electronics,C0550,East,Germany,3,20,60,10,12.68
O00488,2023-12-17,Handbag,Fashion,C0633,South,Canada,3,474,1422,20,337.2
O00489,2023-02-04,Jacket,Fashion,C0160,East,UK,2,448,896,5,155.29
O00490,2023-09-03,Smartphone,Electronics,C0633,West,UK,2,132,264,5,73.85
O00491,2023-12-11,Dumbbells,Sports,C0601,South,USA,4,121,484,5,87.46
O00492,2023-10-24,Perfume,Beauty,C0084,East,India,2,421,842,20,147.42
O00493,2023-06-10,Football,Sports,C0358,South,Canada,3,254,762,5,96.2
O00494,2023-12-04,Yoga Mat,Sports,C0015,East,India,4,438,1752,15,163.02
O00495,2023-07-24,Jacket,Fashion,C0690,North,USA,2,378,756,10,174.42
O00496,2023-11-04,Handbag,Fashion,C0235,East,Germany,1,122,122,20,11.48
O00497,2023-05-07,Toaster,Home & Kitchen,C0730,North,USA,2,307,614,0,98.12
O00498,2023-12-29,Perfume,Beauty,C0371,North,Germany,3,434,1302,15,262.78
O00499,2023-03-03,Lipstick,Beauty,C0164,West,Germany,3,283,849,10,189.97
O00500,2023-09-13,Face Cream,Beauty,C0587,West,Canada,5,437,2185,10,468.3
O00501,2023-12-15,Perfume,Beauty,C0522,East,Canada,3,130,390,5,65.2
O00502,2023-06-14,Headphones,Electronics,C0772,South,Canada,4,489,1956,15,411.11
O00503,2023-01-14,Headphones,Electronics,C0072,South,USA,3,254,762,5,131.14
O00504,2023-03-08,Handbag,Fashion,C0619,South,USA,2,308,616,0,155.55
O00505,2023-03-14,Toaster,Home & Kitchen,C0672,West,Germany,1,202,202,5,40.46
O00506,2023-12-17,Air Purifier,Home & Kitchen,C0113,West,India,4,293,1172,20,172.29
O00507,2023-09-02,Smartphone,Electronics,C0485,East,Germany,4,373,1492,0,152.38
O00508,2023-12-06,Mixer,Home & Kitchen,C0008,East,Canada,2,445,890,15,152.34
O00509,2023-01-23,Dumbbells,Sports,C0501,North,UK,3,218,654,10,118.7
O00510,2023-06-05,Smartwatch,Electronics,C0602,West,UK,4,365,1460,10,258.03
O00511,2023-05-09,Vacuum Cleaner,Home & Kitchen,C0058,West,Germany,5,492,2460,10,267.68
O00512,2023-04-22,Football,Sports,C0502,North,Canada,2,460,920,5,137.61
O00513,2023-08-20,Jeans,Fashion,C0792,North,UK,4,391,1564,20,373.49
O00514,2023-09-05,Air Purifier,Home & Kitchen,C0647,East,India,2,113,226,20,49.56
O00515,2023-09-21,Sneakers,Fashion,C0347,North,Canada,5,352,1760,0,183.27
O00516,2023-01-16,Running Shoes,Sports,C0302,North,India,5,339,1695,5,199.96
O00517,2023-06-10,Toaster,Home & Kitchen,C0646,North,UK,1,457,457,10,65.96
O00518,2023-07-04,Jeans,Fashion,C0156,West,USA,1,455,455,20,39.25
O00519,2023-07-03,Smartwatch,Electronics,C0444,North,Germany,1,197,197,15,21.3
O00520,2023-09-04,Mixer,Home & Kitchen,C0742,West,Germany,2,195,390,15,78.58
O00521,2023-04-03,Handbag,Fashion,C0380,North,India,4,435,1740,20,165.27
O00522,2023-03-22,T-shirt,Fashion,C0051,South,USA,4,113,452,10,114.79
O00523,2023-12-28,Smartphone,Electronics,C0276,East,India,2,146,292,0,31.23
O00524,2023-06-25,Smartwatch,Electronics,C0571,North,Germany,5,288,1440,10,136.96
O00525,2023-10-18,Laptop,Electronics,C0753,North,Germany,5,327,1635,10,156.77
O00526,2023-07-01,Hair Dryer,Beauty,C0219,South,Germany,5,148,740,10,143.31
O00527,2023-05-20,Handbag,Fashion,C0365,South,USA,4,172,688,10,116.95
O00528,2023-07-24,Running Shoes,Sports,C0706,South,Canada,4,267,1068,20,193.68
O00529,2023-06-05,Tennis Racket,Sports,C0628,West,Canada,1,263,263,10,69.38
O00530,2023-09-17,Yoga Mat,Sports,C0476,East,UK,2,445,890,15,76.98
O00531,2023-03-11,Smartwatch,Electronics,C0119,South,Germany,3,497,1491,0,397.79
O00532,2023-05-12,Mixer,Home & Kitchen,C0158,South,Germany,2,183,366,0,48.73
O00533,2023-11-16,Sneakers,Fashion,C0368,North,Germany,2,274,548,15,54.82
O00534,2023-08-31,Toaster,Home & Kitchen,C0732,East,India,1,195,195,5,18.63
O00535,2023-11-18,Vacuum Cleaner,Home & Kitchen,C0683,South,Canada,3,409,1227,20,271.7
O00536,2023-04-16,Running Shoes,Sports,C0181,South,UK,3,141,423,0,51.48
O00537,2023-10-16,Yoga Mat,Sports,C0775,West,India,3,58,174,10,18.22
O00538,2023-02-25,Shampoo,Beauty,C0262,South,India,4,400,1600,20,220.2
O00539,2023-01-14,Jacket,Fashion,C0270,East,Germany,1,48,48,20,4.7
O00540,2023-11-17,Mixer,Home & Kitchen,C0613,West,Germany,3,27,81,5,8.05
O00541,2023-05-07,Lipstick,Beauty,C0493,South,Germany,3,389,1167,10,240.32
O00542,2023-07-14,Smartphone,Electronics,C0344,North,India,4,101,404,5,113.6
O00543,2023-09-18,Handbag,Fashion,C0284,South,Canada,1,208,208,0,27.77
O00544,2023-11-29,Jeans,Fashion,C0373,West,Canada,5,422,2110,20,389.84
O00545,2023-10-28,Hair Dryer,Beauty,C0368,North,Canada,2,133,266,0,57.61
O00546,2023-07-07,Lipstick,Beauty,C0435,North,Germany,2,151,302,15,43.45
O00547,2023-08-14,Air Purifier,Home & Kitchen,C0190,South,UK,2,474,948,5,234.31
O00548,2023-03-14,Jeans,Fashion,C0028,South,USA,1,415,415,20,84.2
O00549,2023-04-25,Hair Dryer,Beauty,C0490,North,India,3,129,387,0,80.26
O00550,2023-08-02,Laptop,Electronics,C0167,South,Germany,2,467,934,15,151.8
O00551,2023-12-22,Smartphone,Electronics,C0704,South,Canada,2,217,434,5,90.38
O00552,2023-10-23,Running Shoes,Sports,C0497,South,UK,5,125,625,10,147.45
O00553,2023-08-12,Cookware Set,Home & Kitchen,C0350,South,India,4,46,184,20,43.67
O00554,2023-02-12,Jacket,Fashion,C0009,North,India,4,358,1432,0,164.09
O00555,2023-03-18,Vacuum Cleaner,Home & Kitchen,C0402,East,USA,3,87,261,5,68.46
O00556,2023-09-16,Lipstick,Beauty,C0148,East,India,3,154,462,0,77.23
O00557,2023-07-06,Running Shoes,Sports,C0377,West,USA,1,220,220,0,29.05
O00558,2023-02-03,Smartwatch,Electronics,C0347,West,India,4,195,780,20,69.63
O00559,2023-04-15,Running Shoes,Sports,C0211,North,UK,3,370,1110,10,178.68
O00560,2023-03-27,Dumbbells,Sports,C0542,East,Germany,4,316,1264,0,352.23
O00561,2023-02-23,Yoga Mat,Sports,C0366,South,Canada,3,169,507,10,80.71
O00562,2023-08-22,Hair Dryer,Beauty,C0327,North,UK,5,439,2195,15,193.0
O00563,2023-09-23,Laptop,Electronics,C0433,South,Canada,2,471,942,0,173.72
O00564,2023-04-15,Yoga Mat,Sports,C0122,North,USA,1,156,156,10,37.54
O00565,2023-05-22,Face Cream,Beauty,C0318,North,Germany,4,231,924,15,111.05
O00566,2023-12-24,Smartphone,Electronics,C0373,North,Germany,2,341,682,10,94.73
O00567,2023-01-16,Jacket,Fashion,C0006,East,Germany,3,360,1080,15,265.43
O00568,2023-08-25,Handbag,Fashion,C0515,East,UK,2,335,670,10,100.79
O00569,2023-08-18,Running Shoes,Sports,C0530,East,USA,2,140,280,20,43.87
O00570,2023-05-08,Jeans,Fashion,C0090,East,Germany,1,23,23,0,6.68
O00571,2023-10-29,Hair Dryer,Beauty,C0157,South,Canada,3,427,1281,10,276.3
O00572,2023-02-06,Headphones,Electronics,C0393,West,Germany,4,313,1252,0,347.53
O00573,2023-05-03,Shampoo,Beauty,C0756,South,India,4,39,156,20,34.72
O00574,2023-08-27,Headphones,Electronics,C0515,West,India,3,316,948,10,248.0
O00575,2023-02-10,Perfume,Beauty,C0522,South,Germany,1,330,330,5,73.73
O00576,2023-05-07,Sneakers,Fashion,C0685,East,India,2,52,104,10,25.05
O00577,2023-09-07,Tennis Racket,Sports,C0464,North,USA,3,444,1332,15,180.87
O00578,2023-10-25,Vacuum Cleaner,Home & Kitchen,C0481,East,Canada,1,138,138,10,16.22
O00579,2023-04-17,Smartwatch,Electronics,C0576,South,USA,4,447,1788,0,219.06
O00580,2023-08-07,Jacket,Fashion,C0411,West,Canada,3,82,246,5,52.34
O00581,2023-02-04,Smartwatch,Electronics,C0032,West,Germany,3,104,312,20,71.63
O00582,2023-10-06,Yoga Mat,Sports,C0130,South,UK,5,321,1605,5,364.42
O00583,2023-05-23,Cookware Set,Home & Kitchen,C0451,South,Germany,5,140,700,10,174.26
O00584,2023-03-23,Shampoo,Beauty,C0741,North,Germany,1,396,396,15,41.71
O00585,2023-06-10,Tablet,Electronics,C0050,South,USA,1,120,120,20,27.25
O00586,2023-02-23,Headphones,Electronics,C0239,North,India,4,377,1508,5,333.36
O00587,2023-12-03,Laptop,Electronics,C0336,West,UK,2,291,582,20,112.47
O00588,2023-07-15,Cookware Set,Home & Kitchen,C0237,West,Germany,1,48,48,5,11.11
O00589,2023-04-28,Toaster,Home & Kitchen,C0127,North,Canada,2,337,674,10,174.23
O00590,2023-01-04,Smartwatch,Electronics,C0581,South,UK,2,350,700,20,71.35
O00591,2023-11-20,Tennis Racket,Sports,C0334,North,Germany,1,499,499,15,75.68
O00592,2023-11-30,Toaster,Home & Kitchen,C0237,North,India,4,180,720,5,115.52
O00593,2023-07-04,Football,Sports,C0446,West,India,2,53,106,0,27.79
O00594,2023-04-16,Smartwatch,Electronics,C0255,East,Canada,5,201,1005,5,95.64
O00595,2023-02-09,Jeans,Fashion,C0465,West,India,3,349,1047,0,107.08
O00596,2023-11-29,Mixer,Home & Kitchen,C0631,East,USA,5,20,100,10,15.16
O00597,2023-03-27,Handbag,Fashion,C0437,South,UK,2,78,156,10,27.15
O00598,2023-12-28,Jacket,Fashion,C0475,South,USA,4,405,1620,20,293.48
O00599,2023-02-01,Running Shoes,Sports,C0608,East,Canada,2,146,292,5,76.27
O00600,2023-08-24,Tennis Racket,Sports,C0231,East,USA,3,209,627,20,147.64
O00601,2023-04-16,Smartphone,Electronics,C0301,West,Germany,5,171,855,10,166.98
O00602,2023-04-17,Tennis Racket,Sports,C0277,North,Germany,1,69,69,20,6.62
O00603,2023-01-13,Tennis Racket,Sports,C0731,South,USA,2,58,116,10,15.31
O00604,2023-12-11,Vacuum Cleaner,Home & Kitchen,C0218,West,India,5,422,2110,5,203.2
O00605,2023-10-01,Shampoo,Beauty,C0545,North,UK,2,104,208,10,41.37
O00606,2023-06-03,Dumbbells,Sports,C0341,South,USA,2,153,306,10,78.13
O00607,2023-08-22,Lipstick,Beauty,C0545,West,Canada,1,320,320,20,29.04
O00608,2023-10-19,Running Shoes,Sports,C0545,East,Canada,2,455,910,0,178.81
O00609,2023-05-05,Yoga Mat,Sports,C0590,West,India,5,356,1780,0,288.14
O00610,2023-06-04,Tennis Racket,Sports,C0066,North,Germany,3,365,1095,0,128.36
